city,k,b
镇江,0.02114345938976403,0.7214946024203308
盐城,0.021064549209456045,0.9062719994928633
南昌,0.020947053721524944,1.8927416771605432
吉安,0.02080616713732495,0.8878787948243758
开封,0.020667657591685096,1.061035513941666
四平,0.020424622827836192,0.7560196116465321
佛山,0.020384036670539563,1.4742574511934285
呼伦贝尔,0.02036761814029886,0.38414386696841535
湘潭,0.02035154238357595,1.1085160303908903
景德镇,0.020304955104313405,0.331634907408775
铜陵,0.020210271419189407,1.0559466031398599
东莞,0.02020376293199122,1.4368809184715243
南通,0.02002836200692326,1.163371874500389
郴州,0.01993021851080834,1.1580330407669153
随州,0.01974166322006966,2.6804118308313285
抚州,0.01973854113320377,1.447372353279721
临沂,0.019519719010352987,1.2675932204467892
潜江,0.01925727273847022,1.638989106902112
大理,0.019245048612206994,0.7578251229753902
赣州,0.01917614854562133,1.512151642389564
宣城,0.018852677628246717,0.4463441240876289
临高,0.01885267762824594,0.3897860911963664
新乡,0.018836725109057727,1.349308350861723
洛阳,0.018811783997098375,1.087891805969661
儋州,0.018648047232125854,0.7538500747232276
双鸭山,0.01847237875530705,1.291805435247152
青岛,0.018409603083507954,1.372353470588389
成都,0.018048617312967585,1.7516418092778672
泰州,0.01798471225776929,1.220348633021135
苏州,0.0179608165679874,1.563449618152353
重庆,0.017957959400417667,2.347859593834892
枣庄,0.017775895396878738,1.0641788997579402
驻马店,0.017491397737028156,1.7839918713215066
晋中,0.017323132106307537,1.2260765750103775
郑州,0.01729873956499472,1.7957111513961537
德州,0.017252655974060102,1.1991230891041265
安庆,0.01724425577875388,1.5699489509368045
平顶山,0.017231737431103903,1.4186228858082133
威海,0.016945339584233273,1.2407487823553718
韶关,0.0167884676813026,0.5098904372978801
商丘,0.016660129226609754,1.6629118189324799
嘉兴,0.016529940343135485,1.2935772175489584
绍兴,0.0164678293836642,1.295412140004108
大同,0.016137421476108305,0.7558007851141689
安阳,0.015731562279301965,1.4022918015421546
佳木斯,0.015596366949136797,0.9119448861990316
黔西南,0.015468605482689468,0.3414734835435034
漯河,0.01530191400678857,1.2211000003915313
北京,0.01508208822791239,2.2504735869407906
济宁,0.01497185407303352,1.3267338373643847
咸宁,0.014925448661048562,2.4588470676166336
长沙,0.014908464715633896,2.0548466317775285
济南,0.014887011888022217,1.3762620122964186
莆田,0.014779005053662714,1.4571789380489546
常德,0.014561157116984802,1.5997739393316115
萍乡,0.014541810596764832,1.147148971964164
许昌,0.014374794696514148,1.2803827004203348
临汾,0.014334761769242742,0.07645206136196246
白银,0.014334761696134568,0.3344777729585321
常州,0.014222239802534658,1.2622713035436648
淮北,0.014093914012979436,1.1377624193671687
内江,0.013129118679469386,1.0294337040429564
南阳,0.013056396810548312,1.9015321815512678
昆明,0.01271765213805387,1.4157963699489333
邵阳,0.012522992339735861,1.7376276327362459
乌鲁木齐,0.012354168143340005,1.082625465552775
永州,0.012323300434087692,1.3890967939006689
温州,0.01218920280756386,2.4425717814201087
揭阳,0.01215069365031296,0.6760929373928627
承德,0.012059185668665817,0.6305647200593816
南充,0.011851032611017609,1.325374548551863
漳州,0.011497118871221124,1.0197474952460974
绵阳,0.011422620060845544,1.110078787372035
石家庄,0.011224207566639888,1.2037932445673103
芜湖,0.011112078100947964,1.2850741997147561
深圳,0.010947020181157785,2.3687640239996886
银川,0.010938500771718073,1.277850673315965
宁波,0.01071567007120322,1.9746273407597799
广安,0.010669323806630104,1.264958421148314
滁州,0.01065261479337598,0.875797434806322
肇庆,0.010604323723930498,0.9802054360937408
大庆,0.010453189884295,0.9467346276471568
上海,0.010440306419374434,2.3163803571258192
广州,0.010310380554893306,2.306517652786914
珠海,0.010188445692888728,1.7416799360457875
运城,0.01012098064284821,1.087828828550382
宜宾,0.010072127762762895,0.8152806920916033
扬州,0.009968520060638605,1.0720710888136802
柳州,0.009855401415405718,1.1492568134990506
清远,0.00980339236564165,0.8416375079044036
咸阳,0.009739017853668486,1.0421801856068198
防城港,0.009739017853667042,1.0519192034626954
六盘水,0.009587283614846408,0.8457318907439657
台州,0.009467183965923104,1.9725739086817793
福州,0.009234705726872239,1.6252955419902562
沈阳,0.009222941937631068,1.2568170366987883
万宁,0.009082944208788857,0.9297177266150561
三明,0.009082944208787858,0.9413050953681765
绥化,0.008516302681833343,1.440133469290829
九江,0.00844599810084355,1.8513774543235961
周口,0.008435104686613126,1.6540846442281887
大连,0.008433714324710517,1.0483273762573744
百色,0.008385298048107281,0.32059569111314157
乐山,0.008385298048106615,0.33736628721372597
兰州,0.008343480310502758,1.3772365910307633
桂林,0.007907600285087302,1.3303325740881524
金华,0.00785711496036634,1.579512899220233
汕头,0.007835639926305094,1.2582766515396486
泉州,0.007579849898559199,1.4868890300960524
延安,0.007179955337929145,0.7677754440434992
玉林,0.006333169443699105,0.841219793174288
阳泉,0.005949463645845698,0.502902263859982
湖州,0.005665213114866674,0.9045629482589684
湛江,0.005500443360634932,1.2176608587113913
安康,0.004810330018849895,1.2481402124107444
滨州,0.004678583915242523,0.9704941440401321
梅州,0.0043038798203968165,1.0414395306805782
衡阳,0.004136850286462712,1.5783731312822071
玉溪,0.0039847703200007745,1.0750152114673057
日照,0.0037097324159871548,1.1061770711752028
邢台,0.0036842177517607583,1.2640290100044458
牡丹江,0.00367005486468841,1.0121512831526425
怀化,0.0034817876955481886,1.5250684801893133
丽水,0.003259773363449181,1.1755342777577693
雅安,0.0031879423611886892,0.726081525114787
商洛,0.003187942361188467,0.7887777249277204
铜川,0.002761521284651761,0.854303110963096
湘西自治州,0.002761521282475865,0.8570646322474519
保山,0.0024358344000795507,0.9136452694015516
宿迁,0.001799455278269524,1.0473908694265057
汉中,0.0010090142392468193,1.3054023907108208
杭州,0.00014167187061786546,2.1984777608505137
营口,0.0,1.5e-323
梧州,-2.1793677973391823e-12,0.6989700043741576
丹东,-2.1804780203638074e-12,0.8450980400480543
朝阳,-2.1807000649687325e-12,0.7781512504218058
吕梁,-2.1807000649687325e-12,0.778151250415264
自贡,-2.1807000649687325e-12,0.9542425094753062
张掖,-2.1807000649687325e-12,0.30102999569560135
三门峡,-2.1809221095736575e-12,0.8450980400524231
丽江,-2.1809221095736575e-12,0.8450980400524231
阳江,-2.1811441541785825e-12,1.1139433523450069
西双版纳,-2.1813661987835076e-12,1.1760912590938553
陵水,-2.1813661987835076e-12,0.602059991363955
汕尾,-2.1813661987835076e-12,0.6989700043676486
本溪,-2.1815882433884326e-12,0.47712125475565853
中卫,-2.1815882433884326e-12,0.47712125475565853
德宏,-2.1815882433884326e-12,0.6989700043698334
临夏,-2.1815882433884326e-12,0.47712125475565853
黄山,-2.1818102879933576e-12,0.9542425094731427
陇南,-2.1818102879933576e-12,0.6020599913595986
吉林,-2.1820323325982827e-12,0.6989700043720223
盘锦,-2.1824764218081327e-12,1.0413926851920536
鄂尔多斯,-2.1824764218081327e-12,1.0413926851920532
松原,-2.183142555622908e-12,0.30102999570000305
马鞍山,-0.004187761120339948,1.572995583793875
齐齐哈尔,-0.05783500261970698,2.473690928895466
北海,-0.057903162534975294,2.5330772924461984
