city,k,b
莆田,0.012592590503310297,1.4919197196123424
青岛,0.012454915666521793,1.4791011437807855
开封,0.012410104569943181,1.1858764965467792
滁州,0.01222148305438242,0.8462813069147638
昆明,0.012134845462586474,1.4248391191751668
绥化,0.012019148397840906,1.380313309845079
景德镇,0.011998382560748033,0.47284664064938964
大同,0.011982320487583187,0.8285593064003682
嘉兴,0.011690266883552488,1.3821566167048183
石家庄,0.011672635810255128,1.1927985348995251
邵阳,0.01166795286270006,1.7537319859561795
绍兴,0.011501952905691448,1.3842864502468992
银川,0.011415900445076257,1.2702221160240401
滨州,0.011105545595175403,0.8633610902583332
安庆,0.010900982742351184,1.6848169940081286
商丘,0.010836368032164853,1.7513778177303905
济南,0.010408939361400416,1.458040537129159
南阳,0.010087312778906843,1.9538339212871123
温州,0.010012936239372668,2.4819974790823784
南充,0.009830858400463383,1.3573416159289406
绵阳,0.009733533779141657,1.1405827046356447
双鸭山,0.009564948824528963,1.4363835234295586
九江,0.009446171724148855,1.8348303264509185
淮北,0.008985963144275355,1.2224384155763823
深圳,0.00889200101702011,2.407053414531416
镇江,0.008828592094568433,0.922369706541009
扬州,0.00873860919511571,1.0970972194264896
柳州,0.008672753078607931,1.1681791871089213
运城,0.008664133185108724,1.111253458296901
上海,0.008434687221384296,2.3472893225662497
公主岭,0.008385298048107614,0.6467815809286346
资阳,0.008385298048106615,0.33736628721372597
辽阳,0.008385297837396787,0.3457515883520933
乌鲁木齐,0.008380973377077439,1.1550721925559686
兰州,0.008343480310502758,1.3772365910307633
雅安,0.00828865014257918,0.6359690209768931
万宁,0.00827669230707715,0.9434434914963037
周口,0.008274259165999921,1.6569311254571897
沈阳,0.008022866466685707,1.2790639854918322
芜湖,0.00795327449173391,1.3384272943013906
永州,0.007940614170463434,1.4697094004789284
珠海,0.007931841265672257,1.783501789241282
广安,0.00788620876309476,1.315367321586385
广州,0.007656772751798657,2.355012849861655
大连,0.007203370063587733,1.0734031060460114
衡水,0.007179955337929145,0.7893153100638335
宁波,0.00704724161188941,2.041274581978708
福州,0.00690536793075453,1.6678751960422786
咸阳,0.006851240976721421,1.0933674991145323
防城港,0.006851240663481528,1.1002187455110821
桂林,0.006794296601268068,1.350419163512821
台州,0.006403943203417734,2.027787677985626
泉州,0.006292713228660873,1.5100761651923134
黔西南,0.0059494636458459205,0.49695280021194965
六盘水,0.005665213114866674,0.9045629482589684
金华,0.00536707656419555,1.625709089023835
马鞍山,0.005214800071771636,1.4076684181326264
安康,0.0051523835208704405,1.241441632239027
三明,0.0043038798880687314,1.0285278900010297
宝鸡,0.004303879820397927,1.0457434105031391
湛江,0.003585503029736814,1.2534783491373855
承德,0.0031879423611888003,0.785589782564351
梅州,0.003187942361188245,1.061199113151057
衡阳,0.002899041389025858,1.599718908503915
延安,0.002761521282474977,0.8487800683934985
汕头,0.0026436822763891143,1.3485912728062572
玉林,0.002435834400081882,0.9087736005969792
湖州,0.0021789281197595045,0.9615056031790511
邢台,0.0019710802434523833,1.2916127779838775
玉溪,0.0015326039678890124,1.117519428237249
日照,0.0014268201586519202,1.148030462559681
怀化,0.0013966965247343976,1.5633455528782383
丽水,0.001253758984598785,1.2082991792789963
营口,0.0,5e-324
琼中,0.0,5e-324
兴安,0.0,5e-324
吐鲁番,0.0,5e-324
吉林,-2.1793677973391823e-12,0.6989700043741577
自贡,-2.1800339311539574e-12,0.9542425094774752
松原,-2.1802559757588824e-12,0.3010299957021357
丹东,-2.1804780203638074e-12,0.8450980400502348
铜川,-2.1807000649687325e-12,0.903089987030106
黄山,-2.1807000649687325e-12,0.9542425094753062
张掖,-2.1807000649687325e-12,0.30102999569560135
陵水,-2.1807000649687325e-12,0.6020599913661248
琼海,-2.1807000649687325e-12,0.778151250415264
保山,-2.1807000649687325e-12,0.9542425094753064
商洛,-2.1809221095736575e-12,0.8450980400524231
东方,-2.1809221095736575e-12,0.47712125475128575
河源,-2.1809221095736575e-12,0.4771212547512858
宿迁,-2.1809221095736575e-12,1.079181246085791
湘西自治州,-2.1809221095736575e-12,0.903089987027929
阳江,-2.1811441541785825e-12,1.113943352347188
中卫,-2.1811441541785825e-12,0.47712125475783235
西双版纳,-2.1811441541785825e-12,1.1760912590960326
百色,-2.1811441541785825e-12,0.4771212547600135
本溪,-2.1811441541785825e-12,0.47712125475783235
鄂尔多斯,-2.1813661987835076e-12,1.0413926851942172
朝阳,-2.1813661987835076e-12,0.7781512504239988
阳泉,-2.1813661987835076e-12,0.6020599913639549
盘锦,-2.1813661987835076e-12,1.0413926851942177
汕尾,-2.1815882433884326e-12,0.6989700043698334
乐山,-2.1815882433884326e-12,0.47712125475565853
汉中,-2.1815882433884326e-12,1.3222192947699154
临夏,-2.1815882433884326e-12,0.47712125475565853
陇南,-2.1818102879933576e-12,0.6020599913595986
吕梁,-2.1818102879933576e-12,0.7781512504174619
梧州,-2.1818102879933576e-12,0.6989700043763821
德宏,-2.1820323325982827e-12,0.6989700043720223
临汾,-2.1824764218081327e-12,0.3010299956978096
丽江,-2.1824764218081327e-12,0.8450980400546327
三门峡,-2.1824764218081327e-12,0.8450980400546327
杭州,-5.981702148716295e-05,2.2046624958642633
牡丹江,-0.0008490861510099812,1.0966524315583108
齐齐哈尔,-0.027288068416182254,1.9888633782285727
北海,-0.06028691521312424,2.653028019850165
