city_name,date,inOrOUt_city,inOrout,inOrout_city_province_name,value
遵义市,20200101,贵阳市,move_in,贵州省,24.18
遵义市,20200101,重庆市,move_in,重庆市,13.65
遵义市,20200101,泸州市,move_in,四川省,11.23
遵义市,20200101,毕节市,move_in,贵州省,9.11
遵义市,20200101,铜仁市,move_in,贵州省,5.89
遵义市,20200101,黔南布依族苗族自治州,move_in,贵州省,4.08
遵义市,20200101,温州市,move_in,浙江省,2.06
遵义市,20200101,黔东南苗族侗族自治州,move_in,贵州省,1.95
遵义市,20200101,广州市,move_in,广东省,1.4
遵义市,20200101,成都市,move_in,四川省,1.35
遵义市,20200101,安顺市,move_in,贵州省,1.35
遵义市,20200101,东莞市,move_in,广东省,1.28
遵义市,20200101,宁波市,move_in,浙江省,1.13
遵义市,20200101,金华市,move_in,浙江省,0.99
遵义市,20200101,贵阳市,move_out,贵州省,27.25
遵义市,20200101,重庆市,move_out,重庆市,16.49
遵义市,20200101,泸州市,move_out,四川省,13.61
遵义市,20200101,毕节市,move_out,贵州省,10.42
遵义市,20200101,铜仁市,move_out,贵州省,6.52
遵义市,20200101,黔南布依族苗族自治州,move_out,贵州省,4.76
遵义市,20200101,六盘水市,move_in,贵州省,0.96
遵义市,20200101,泉州市,move_in,福建省,0.87
遵义市,20200101,佛山市,move_in,广东省,0.86
遵义市,20200101,黔西南布依族苗族自治州,move_in,贵州省,0.78
遵义市,20200101,深圳市,move_in,广东省,0.77
遵义市,20200101,上海市,move_in,上海市,0.6
遵义市,20200101,厦门市,move_in,福建省,0.45
遵义市,20200101,中山市,move_in,广东省,0.45
遵义市,20200101,台州市,move_in,浙江省,0.44
遵义市,20200101,昆明市,move_in,云南省,0.42
遵义市,20200101,福州市,move_in,福建省,0.41
遵义市,20200101,黔东南苗族侗族自治州,move_out,贵州省,2.6
遵义市,20200101,安顺市,move_out,贵州省,1.69
遵义市,20200101,成都市,move_out,四川省,1.55
遵义市,20200101,六盘水市,move_out,贵州省,1.12
遵义市,20200101,黔西南布依族苗族自治州,move_out,贵州省,0.98
遵义市,20200101,广州市,move_out,广东省,0.6
遵义市,20200101,昆明市,move_out,云南省,0.58
遵义市,20200101,东莞市,move_out,广东省,0.43
遵义市,20200101,深圳市,move_out,广东省,0.38
遵义市,20200101,北京市,move_out,北京市,0.3
遵义市,20200101,嘉兴市,move_in,浙江省,0.4
遵义市,20200101,杭州市,move_in,浙江省,0.39
遵义市,20200101,苏州市,move_in,江苏省,0.37
遵义市,20200101,惠州市,move_in,广东省,0.36
遵义市,20200101,绍兴市,move_in,浙江省,0.36
遵义市,20200101,北京市,move_in,北京市,0.35
遵义市,20200101,长沙市,move_in,湖南省,0.29
遵义市,20200101,武汉市,move_in,湖北省,0.28
遵义市,20200101,西安市,move_in,陕西省,0.27
遵义市,20200101,昭通市,move_in,云南省,0.25
遵义市,20200101,上海市,move_out,上海市,0.27
遵义市,20200101,宜宾市,move_out,四川省,0.26
遵义市,20200101,内江市,move_out,四川省,0.26
遵义市,20200101,长沙市,move_out,湖南省,0.25
遵义市,20200101,温州市,move_out,浙江省,0.24
遵义市,20200101,佛山市,move_out,广东省,0.24
遵义市,20200101,广安市,move_out,四川省,0.21
遵义市,20200101,怀化市,move_out,湖南省,0.21
遵义市,20200101,昭通市,move_out,云南省,0.2
遵义市,20200101,武汉市,move_out,湖北省,0.2
遵义市,20200101,宜宾市,move_in,四川省,0.25
遵义市,20200101,天津市,move_in,天津市,0.23
遵义市,20200101,南宁市,move_in,广西壮族自治区,0.2
遵义市,20200101,广安市,move_in,四川省,0.19
遵义市,20200101,江门市,move_in,广东省,0.19
遵义市,20200101,内江市,move_in,四川省,0.18
遵义市,20200101,莆田市,move_in,福建省,0.18
遵义市,20200101,汕头市,move_in,广东省,0.17
遵义市,20200101,桂林市,move_in,广西壮族自治区,0.17
遵义市,20200101,丽水市,move_in,浙江省,0.16
遵义市,20200101,乐山市,move_in,四川省,0.15
遵义市,20200101,自贡市,move_out,四川省,0.18
遵义市,20200101,达州市,move_out,四川省,0.18
遵义市,20200101,湘西土家族苗族自治州,move_out,湖南省,0.17
遵义市,20200101,西安市,move_out,陕西省,0.17
遵义市,20200101,南充市,move_out,四川省,0.16
遵义市,20200101,泉州市,move_out,福建省,0.16
遵义市,20200101,南宁市,move_out,广西壮族自治区,0.15
遵义市,20200101,邵阳市,move_out,湖南省,0.14
遵义市,20200101,绵阳市,move_out,四川省,0.13
遵义市,20200101,厦门市,move_out,福建省,0.13
遵义市,20200101,乐山市,move_out,四川省,0.13
遵义市,20200101,自贡市,move_in,四川省,0.15
遵义市,20200101,哈尔滨市,move_in,黑龙江省,0.14
遵义市,20200101,湖州市,move_in,浙江省,0.14
遵义市,20200101,曲靖市,move_in,云南省,0.13
遵义市,20200101,肇庆市,move_in,广东省,0.13
遵义市,20200101,南昌市,move_in,江西省,0.13
遵义市,20200101,郑州市,move_in,河南省,0.13
遵义市,20200101,漳州市,move_in,福建省,0.12
遵义市,20200101,三亚市,move_in,海南省,0.12
遵义市,20200101,北海市,move_in,广西壮族自治区,0.12
遵义市,20200101,无锡市,move_in,江苏省,0.12
遵义市,20200101,南京市,move_in,江苏省,0.11
遵义市,20200101,福州市,move_out,福建省,0.12
遵义市,20200101,河池市,move_out,广西壮族自治区,0.12
遵义市,20200101,桂林市,move_out,广西壮族自治区,0.11
遵义市,20200101,资阳市,move_out,四川省,0.1
遵义市,20200101,曲靖市,move_out,云南省,0.1
遵义市,20200101,杭州市,move_out,浙江省,0.1
遵义市,20200101,宁波市,move_out,浙江省,0.1
遵义市,20200101,郑州市,move_out,河南省,0.1
遵义市,20200101,金华市,move_out,浙江省,0.1
遵义市,20200101,红河哈尼族彝族自治州,move_out,云南省,0.09
遵义市,20200101,三亚市,move_out,海南省,0.09
遵义市,20200101,娄底市,move_in,湖南省,0.1
遵义市,20200101,邵阳市,move_in,湖南省,0.1
遵义市,20200101,怀化市,move_in,湖南省,0.1
遵义市,20200101,湘西土家族苗族自治州,move_in,湖南省,0.09
遵义市,20200101,珠海市,move_in,广东省,0.09
遵义市,20200101,绵阳市,move_in,四川省,0.09
遵义市,20200101,海口市,move_in,海南省,0.09
遵义市,20200101,南充市,move_in,四川省,0.08
遵义市,20200101,资阳市,move_in,四川省,0.08
遵义市,20200101,常德市,move_in,湖南省,0.08
遵义市,20200101,眉山市,move_in,四川省,0.08
遵义市,20200101,柳州市,move_in,广西壮族自治区,0.08
遵义市,20200101,眉山市,move_out,四川省,0.09
遵义市,20200101,遂宁市,move_out,四川省,0.09
遵义市,20200101,中山市,move_out,广东省,0.08
遵义市,20200101,惠州市,move_out,广东省,0.08
遵义市,20200101,漳州市,move_out,福建省,0.08
遵义市,20200101,天津市,move_out,天津市,0.08
遵义市,20200101,北海市,move_out,广西壮族自治区,0.08
遵义市,20200101,恩施土家族苗族自治州,move_out,湖北省,0.08
遵义市,20200101,九江市,move_out,江西省,0.07
遵义市,20200101,岳阳市,move_out,湖南省,0.06
遵义市,20200101,苏州市,move_out,江苏省,0.06
遵义市,20200101,海口市,move_out,海南省,0.06
遵义市,20200101,达州市,move_in,四川省,0.08
遵义市,20200101,河池市,move_in,广西壮族自治区,0.08
遵义市,20200101,清远市,move_in,广东省,0.08
遵义市,20200101,南通市,move_in,江苏省,0.07
遵义市,20200101,揭阳市,move_in,广东省,0.07
遵义市,20200101,红河哈尼族彝族自治州,move_in,云南省,0.07
遵义市,20200101,贺州市,move_in,广西壮族自治区,0.07
遵义市,20200101,潮州市,move_in,广东省,0.06
遵义市,20200101,赣州市,move_in,江西省,0.06
遵义市,20200101,遂宁市,move_in,四川省,0.06
遵义市,20200101,青岛市,move_in,山东省,0.06
遵义市,20200101,玉溪市,move_out,云南省,0.06
遵义市,20200101,南京市,move_out,江苏省,0.06
遵义市,20200101,嘉兴市,move_out,浙江省,0.06
遵义市,20200101,安康市,move_out,陕西省,0.06
遵义市,20200101,常德市,move_out,湖南省,0.05
遵义市,20200101,柳州市,move_out,广西壮族自治区,0.05
遵义市,20200101,广元市,move_out,四川省,0.05
遵义市,20200101,娄底市,move_out,湖南省,0.05
遵义市,20200101,德阳市,move_out,四川省,0.05
遵义市,20200101,株洲市,move_out,湖南省,0.05
遵义市,20200101,百色市,move_out,广西壮族自治区,0.05
遵义市,20200101,宜春市,move_out,江西省,0.05
遵义市,20200101,镇江市,move_in,江苏省,0.06
遵义市,20200101,合肥市,move_in,安徽省,0.06
遵义市,20200101,南平市,move_in,福建省,0.06
遵义市,20200101,株洲市,move_in,湖南省,0.06
遵义市,20200101,济南市,move_in,山东省,0.06
遵义市,20200101,衡阳市,move_in,湖南省,0.05
遵义市,20200101,宜春市,move_in,江西省,0.05
遵义市,20200101,恩施土家族苗族自治州,move_in,湖北省,0.05
遵义市,20200101,济宁市,move_in,山东省,0.05
遵义市,20200101,宁德市,move_in,福建省,0.05
遵义市,20200101,湛江市,move_in,广东省,0.04
遵义市,20200101,阳江市,move_in,广东省,0.04
遵义市,20200101,雅安市,move_out,四川省,0.05
遵义市,20200101,陵水黎族自治县,move_out,海南省,0.05
遵义市,20200101,湘潭市,move_out,湖南省,0.05
遵义市,20200101,珠海市,move_out,广东省,0.05
遵义市,20200101,凉山彝族自治州,move_out,四川省,0.04
遵义市,20200101,巴中市,move_out,四川省,0.04
遵义市,20200101,贵港市,move_out,广西壮族自治区,0.04
遵义市,20200101,南昌市,move_out,江西省,0.04
遵义市,20200101,宜昌市,move_out,湖北省,0.04
遵义市,20200101,江门市,move_out,广东省,0.04
遵义市,20200101,无锡市,move_out,江苏省,0.04
遵义市,20200101,大理白族自治州,move_in,云南省,0.04
遵义市,20200101,三明市,move_in,福建省,0.04
遵义市,20200101,鄂州市,move_in,湖北省,0.04
遵义市,20200101,孝感市,move_in,湖北省,0.04
遵义市,20200101,雅安市,move_in,四川省,0.04
遵义市,20200101,上饶市,move_in,江西省,0.04
遵义市,20200101,德阳市,move_in,四川省,0.04
遵义市,20200101,绍兴市,move_out,浙江省,0.04
遵义市,20200101,衡阳市,move_out,湖南省,0.04
遵义市,20200101,肇庆市,move_out,广东省,0.04
遵义市,20200101,荆州市,move_out,湖北省,0.04
遵义市,20200101,丽水市,move_out,浙江省,0.04
遵义市,20200101,南阳市,move_out,河南省,0.04
遵义市,20200101,汉中市,move_out,陕西省,0.04
遵义市,20200101,襄阳市,move_out,湖北省,0.04
遵义市,20200101,台州市,move_out,浙江省,0.04
遵义市,20200101,吉安市,move_out,江西省,0.04
遵义市,20200101,丽江市,move_out,云南省,0.04
遵义市,20200101,洛阳市,move_out,河南省,0.03
遵义市,20200101,合肥市,move_out,安徽省,0.03
遵义市,20200101,太原市,move_out,山西省,0.03
遵义市,20200101,周口市,move_out,河南省,0.03
遵义市,20200101,湖州市,move_out,浙江省,0.03
遵义市,20200101,镇江市,move_out,江苏省,0.03
自贡市,20200101,成都市,move_in,四川省,23.76
自贡市,20200101,内江市,move_in,四川省,19.58
自贡市,20200101,宜宾市,move_in,四川省,13.54
自贡市,20200101,泸州市,move_in,四川省,7.83
自贡市,20200101,乐山市,move_in,四川省,5.91
自贡市,20200101,重庆市,move_in,重庆市,5.46
自贡市,20200101,眉山市,move_in,四川省,2.07
自贡市,20200101,绵阳市,move_in,四川省,1.17
自贡市,20200101,昭通市,move_in,云南省,0.96
自贡市,20200101,资阳市,move_in,四川省,0.86
自贡市,20200101,佛山市,move_in,广东省,0.86
自贡市,20200101,广州市,move_in,广东省,0.8
自贡市,20200101,德阳市,move_in,四川省,0.77
自贡市,20200101,昆明市,move_in,云南省,0.65
自贡市,20200101,成都市,move_out,四川省,24.26
自贡市,20200101,内江市,move_out,四川省,21.89
自贡市,20200101,宜宾市,move_out,四川省,14.57
自贡市,20200101,泸州市,move_out,四川省,8.97
自贡市,20200101,乐山市,move_out,四川省,7.13
自贡市,20200101,温州市,move_in,浙江省,0.64
自贡市,20200101,凉山彝族自治州,move_in,四川省,0.63
自贡市,20200101,南充市,move_in,四川省,0.6
自贡市,20200101,遂宁市,move_in,四川省,0.54
自贡市,20200101,深圳市,move_in,广东省,0.52
自贡市,20200101,嘉兴市,move_in,浙江省,0.46
自贡市,20200101,东莞市,move_in,广东省,0.42
自贡市,20200101,广元市,move_in,四川省,0.42
自贡市,20200101,上海市,move_in,上海市,0.41
自贡市,20200101,重庆市,move_out,重庆市,6.76
自贡市,20200101,眉山市,move_out,四川省,2.05
自贡市,20200101,德阳市,move_out,四川省,1.06
自贡市,20200101,昭通市,move_out,云南省,1.02
自贡市,20200101,资阳市,move_out,四川省,0.93
自贡市,20200101,绵阳市,move_out,四川省,0.78
自贡市,20200101,南充市,move_out,四川省,0.7
自贡市,20200101,凉山彝族自治州,move_out,四川省,0.58
自贡市,20200101,昆明市,move_out,云南省,0.53
自贡市,20200101,达州市,move_out,四川省,0.49
自贡市,20200101,遂宁市,move_out,四川省,0.49
自贡市,20200101,遵义市,move_in,贵州省,0.41
自贡市,20200101,杭州市,move_in,浙江省,0.34
自贡市,20200101,达州市,move_in,四川省,0.33
自贡市,20200101,中山市,move_in,广东省,0.3
自贡市,20200101,西安市,move_in,陕西省,0.3
自贡市,20200101,北京市,move_in,北京市,0.29
自贡市,20200101,广安市,move_in,四川省,0.28
自贡市,20200101,贵阳市,move_in,贵州省,0.26
自贡市,20200101,雅安市,move_out,四川省,0.45
自贡市,20200101,遵义市,move_out,贵州省,0.45
自贡市,20200101,广安市,move_out,四川省,0.34
自贡市,20200101,毕节市,move_out,贵州省,0.31
自贡市,20200101,广元市,move_out,四川省,0.23
自贡市,20200101,巴中市,move_out,四川省,0.22
自贡市,20200101,阿坝藏族羌族自治州,move_out,四川省,0.22
自贡市,20200101,西安市,move_out,陕西省,0.18
自贡市,20200101,贵阳市,move_out,贵州省,0.18
自贡市,20200101,深圳市,move_out,广东省,0.18
自贡市,20200101,宁波市,move_in,浙江省,0.26
自贡市,20200101,福州市,move_in,福建省,0.25
自贡市,20200101,毕节市,move_in,贵州省,0.25
自贡市,20200101,巴中市,move_in,四川省,0.21
自贡市,20200101,雅安市,move_in,四川省,0.21
自贡市,20200101,攀枝花市,move_in,四川省,0.21
自贡市,20200101,常州市,move_in,江苏省,0.19
自贡市,20200101,台州市,move_in,浙江省,0.17
自贡市,20200101,甘孜藏族自治州,move_in,四川省,0.16
自贡市,20200101,苏州市,move_in,江苏省,0.16
自贡市,20200101,攀枝花市,move_out,四川省,0.17
自贡市,20200101,汉中市,move_out,陕西省,0.16
自贡市,20200101,广州市,move_out,广东省,0.16
自贡市,20200101,六盘水市,move_out,贵州省,0.14
自贡市,20200101,黔南布依族苗族自治州,move_out,贵州省,0.12
自贡市,20200101,曲靖市,move_out,云南省,0.12
自贡市,20200101,上海市,move_out,上海市,0.12
自贡市,20200101,北京市,move_out,北京市,0.11
自贡市,20200101,佛山市,move_out,广东省,0.1
自贡市,20200101,丽江市,move_out,云南省,0.1
自贡市,20200101,厦门市,move_in,福建省,0.16
自贡市,20200101,泉州市,move_in,福建省,0.14
自贡市,20200101,金华市,move_in,浙江省,0.14
自贡市,20200101,拉萨市,move_in,西藏自治区,0.14
自贡市,20200101,郑州市,move_in,河南省,0.14
自贡市,20200101,六盘水市,move_in,贵州省,0.14
自贡市,20200101,曲靖市,move_in,云南省,0.13
自贡市,20200101,武汉市,move_in,湖北省,0.12
自贡市,20200101,乌鲁木齐市,move_in,新疆维吾尔自治区,0.11
自贡市,20200101,三亚市,move_out,海南省,0.09
自贡市,20200101,十堰市,move_out,湖北省,0.08
自贡市,20200101,西双版纳傣族自治州,move_out,云南省,0.07
自贡市,20200101,乌鲁木齐市,move_out,新疆维吾尔自治区,0.07
自贡市,20200101,江门市,move_out,广东省,0.06
自贡市,20200101,大理白族自治州,move_out,云南省,0.06
自贡市,20200101,红河哈尼族彝族自治州,move_out,云南省,0.06
自贡市,20200101,杭州市,move_out,浙江省,0.06
自贡市,20200101,厦门市,move_out,福建省,0.05
自贡市,20200101,长沙市,move_out,湖南省,0.05
自贡市,20200101,文山壮族苗族自治州,move_out,云南省,0.05
自贡市,20200101,惠州市,move_in,广东省,0.11
自贡市,20200101,黔西南布依族苗族自治州,move_in,贵州省,0.09
自贡市,20200101,沈阳市,move_in,辽宁省,0.09
自贡市,20200101,咸阳市,move_in,陕西省,0.08
自贡市,20200101,海口市,move_in,海南省,0.08
自贡市,20200101,肇庆市,move_in,广东省,0.08
自贡市,20200101,绍兴市,move_in,浙江省,0.08
自贡市,20200101,丽江市,move_in,云南省,0.08
自贡市,20200101,阿坝藏族羌族自治州,move_in,四川省,0.08
自贡市,20200101,东莞市,move_out,广东省,0.05
自贡市,20200101,河池市,move_out,广西壮族自治区,0.05
自贡市,20200101,安顺市,move_out,贵州省,0.05
自贡市,20200101,海口市,move_out,海南省,0.05
自贡市,20200101,中山市,move_out,广东省,0.05
自贡市,20200101,铜仁市,move_out,贵州省,0.05
自贡市,20200101,西宁市,move_out,青海省,0.05
自贡市,20200101,郑州市,move_out,河南省,0.05
自贡市,20200101,宁波市,move_out,浙江省,0.05
自贡市,20200101,常德市,move_out,湖南省,0.04
自贡市,20200101,汕头市,move_in,广东省,0.08
自贡市,20200101,济南市,move_in,山东省,0.08
自贡市,20200101,十堰市,move_in,湖北省,0.06
自贡市,20200101,喀什地区,move_in,新疆维吾尔自治区,0.06
自贡市,20200101,西双版纳傣族自治州,move_in,云南省,0.06
自贡市,20200101,黔南布依族苗族自治州,move_in,贵州省,0.06
自贡市,20200101,驻马店市,move_in,河南省,0.06
自贡市,20200101,石家庄市,move_in,河北省,0.06
自贡市,20200101,三亚市,move_in,海南省,0.06
自贡市,20200101,阿克苏地区,move_in,新疆维吾尔自治区,0.05
自贡市,20200101,福州市,move_out,福建省,0.04
自贡市,20200101,天津市,move_out,天津市,0.04
自贡市,20200101,无锡市,move_out,江苏省,0.04
自贡市,20200101,温州市,move_out,浙江省,0.04
自贡市,20200101,石家庄市,move_out,河北省,0.04
自贡市,20200101,南京市,move_out,江苏省,0.04
自贡市,20200101,玉溪市,move_out,云南省,0.04
自贡市,20200101,甘孜藏族自治州,move_out,四川省,0.04
自贡市,20200101,清远市,move_out,广东省,0.04
自贡市,20200101,洛阳市,move_out,河南省,0.03
自贡市,20200101,湖州市,move_in,浙江省,0.05
自贡市,20200101,江门市,move_in,广东省,0.05
自贡市,20200101,文山壮族苗族自治州,move_in,云南省,0.05
自贡市,20200101,宝鸡市,move_in,陕西省,0.05
自贡市,20200101,黔东南苗族侗族自治州,move_in,贵州省,0.05
自贡市,20200101,安顺市,move_in,贵州省,0.05
自贡市,20200101,哈尔滨市,move_in,黑龙江省,0.05
自贡市,20200101,珠海市,move_in,广东省,0.05
自贡市,20200101,无锡市,move_in,江苏省,0.05
自贡市,20200101,兰州市,move_in,甘肃省,0.05
自贡市,20200101,长沙市,move_in,湖南省,0.05
自贡市,20200101,南宁市,move_out,广西壮族自治区,0.03
自贡市,20200101,黔西南布依族苗族自治州,move_out,贵州省,0.03
自贡市,20200101,渭南市,move_out,陕西省,0.03
自贡市,20200101,宜昌市,move_out,湖北省,0.03
自贡市,20200101,台州市,move_out,浙江省,0.03
自贡市,20200101,日照市,move_out,山东省,0.03
自贡市,20200101,太原市,move_out,山西省,0.03
自贡市,20200101,济南市,move_out,山东省,0.03
自贡市,20200101,怀化市,move_out,湖南省,0.02
自贡市,20200101,沈阳市,move_out,辽宁省,0.02
自贡市,20200101,镇江市,move_in,江苏省,0.05
自贡市,20200101,天津市,move_in,天津市,0.05
自贡市,20200101,南宁市,move_in,广西壮族自治区,0.04
自贡市,20200101,沧州市,move_in,河北省,0.04
自贡市,20200101,新乡市,move_in,河南省,0.04
自贡市,20200101,楚雄彝族自治州,move_in,云南省,0.04
自贡市,20200101,大连市,move_in,辽宁省,0.04
自贡市,20200101,上饶市,move_in,江西省,0.04
自贡市,20200101,韶关市,move_in,广东省,0.04
自贡市,20200101,临沂市,move_in,山东省,0.04
自贡市,20200101,武汉市,move_out,湖北省,0.02
自贡市,20200101,安康市,move_out,陕西省,0.02
自贡市,20200101,宝鸡市,move_out,陕西省,0.02
自贡市,20200101,襄阳市,move_out,湖北省,0.02
自贡市,20200101,咸阳市,move_out,陕西省,0.02
自贡市,20200101,鄂尔多斯市,move_out,内蒙古自治区,0.02
自贡市,20200101,孝感市,move_out,湖北省,0.02
自贡市,20200101,南昌市,move_out,江西省,0.02
自贡市,20200101,定西市,move_out,甘肃省,0.02
自贡市,20200101,陇南市,move_out,甘肃省,0.02
自贡市,20200101,玉溪市,move_in,云南省,0.04
自贡市,20200101,林芝市,move_in,西藏自治区,0.04
自贡市,20200101,潮州市,move_in,广东省,0.04
自贡市,20200101,大理白族自治州,move_in,云南省,0.04
自贡市,20200101,南京市,move_in,江苏省,0.03
自贡市,20200101,桂林市,move_in,广西壮族自治区,0.03
自贡市,20200101,湛江市,move_in,广东省,0.03
自贡市,20200101,恩施土家族苗族自治州,move_in,湖北省,0.03
自贡市,20200101,抚州市,move_in,江西省,0.03
自贡市,20200101,太原市,move_in,山西省,0.03
自贡市,20200101,苏州市,move_out,江苏省,0.02
自贡市,20200101,徐州市,move_out,江苏省,0.02
自贡市,20200101,金华市,move_out,浙江省,0.02
自贡市,20200101,天水市,move_out,甘肃省,0.02
自贡市,20200101,拉萨市,move_out,西藏自治区,0.02
自贡市,20200101,绍兴市,move_out,浙江省,0.02
自贡市,20200101,益阳市,move_out,湖南省,0.02
自贡市,20200101,昌都市,move_out,西藏自治区,0.02
自贡市,20200101,惠州市,move_out,广东省,0.02
自贡市,20200101,湛江市,move_out,广东省,0.02
自贡市,20200101,盘锦市,move_out,辽宁省,0.02
自贡市,20200101,连云港市,move_out,江苏省,0.02
自贡市,20200101,常州市,move_out,江苏省,0.02
淄博市,20200101,滨州市,move_out,山东省,23.26
淄博市,20200101,济南市,move_out,山东省,14.61
淄博市,20200101,潍坊市,move_out,山东省,14
淄博市,20200101,东营市,move_out,山东省,4.74
淄博市,20200101,青岛市,move_out,山东省,4.68
淄博市,20200101,滨州市,move_in,山东省,27.88
淄博市,20200101,潍坊市,move_in,山东省,13.59
淄博市,20200101,济南市,move_in,山东省,13.44
淄博市,20200101,东营市,move_in,山东省,5.56
淄博市,20200101,青岛市,move_in,山东省,5
淄博市,20200101,临沂市,move_out,山东省,4.63
淄博市,20200101,泰安市,move_out,山东省,3.19
淄博市,20200101,济宁市,move_out,山东省,2.36
淄博市,20200101,德州市,move_out,山东省,2.08
淄博市,20200101,烟台市,move_out,山东省,1.93
淄博市,20200101,北京市,move_out,北京市,1.7
淄博市,20200101,菏泽市,move_out,山东省,1.66
淄博市,20200101,临沂市,move_in,山东省,4.35
淄博市,20200101,泰安市,move_in,山东省,2.48
淄博市,20200101,烟台市,move_in,山东省,2.26
淄博市,20200101,济宁市,move_in,山东省,1.94
淄博市,20200101,北京市,move_in,北京市,1.68
淄博市,20200101,德州市,move_in,山东省,1.53
淄博市,20200101,聊城市,move_out,山东省,1.16
淄博市,20200101,日照市,move_out,山东省,0.98
淄博市,20200101,枣庄市,move_out,山东省,0.74
淄博市,20200101,威海市,move_out,山东省,0.74
淄博市,20200101,聊城市,move_in,山东省,1.2
淄博市,20200101,菏泽市,move_in,山东省,1.17
淄博市,20200101,日照市,move_in,山东省,1.08
淄博市,20200101,威海市,move_in,山东省,0.99
淄博市,20200101,天津市,move_out,天津市,0.64
淄博市,20200101,上海市,move_out,上海市,0.53
淄博市,20200101,沧州市,move_out,河北省,0.44
淄博市,20200101,石家庄市,move_out,河北省,0.42
淄博市,20200101,苏州市,move_out,江苏省,0.28
淄博市,20200101,邯郸市,move_out,河北省,0.27
淄博市,20200101,徐州市,move_out,江苏省,0.27
淄博市,20200101,南京市,move_out,江苏省,0.27
淄博市,20200101,郑州市,move_out,河南省,0.26
淄博市,20200101,连云港市,move_out,江苏省,0.24
淄博市,20200101,天津市,move_in,天津市,0.72
淄博市,20200101,枣庄市,move_in,山东省,0.66
淄博市,20200101,沧州市,move_in,河北省,0.63
淄博市,20200101,上海市,move_in,上海市,0.53
淄博市,20200101,石家庄市,move_in,河北省,0.49
淄博市,20200101,邯郸市,move_in,河北省,0.36
淄博市,20200101,南京市,move_in,江苏省,0.33
淄博市,20200101,徐州市,move_in,江苏省,0.29
淄博市,20200101,邢台市,move_in,河北省,0.27
淄博市,20200101,保定市,move_in,河北省,0.25
淄博市,20200101,衡水市,move_in,河北省,0.25
淄博市,20200101,廊坊市,move_in,河北省,0.24
淄博市,20200101,郑州市,move_in,河南省,0.23
淄博市,20200101,杭州市,move_in,浙江省,0.23
淄博市,20200101,连云港市,move_in,江苏省,0.2
淄博市,20200101,盐城市,move_out,江苏省,0.24
淄博市,20200101,重庆市,move_out,重庆市,0.23
淄博市,20200101,杭州市,move_out,浙江省,0.22
淄博市,20200101,哈尔滨市,move_out,黑龙江省,0.2
淄博市,20200101,廊坊市,move_out,河北省,0.2
淄博市,20200101,巴中市,move_out,四川省,0.19
淄博市,20200101,保定市,move_out,河北省,0.19
淄博市,20200101,无锡市,move_out,江苏省,0.19
淄博市,20200101,唐山市,move_out,河北省,0.18
淄博市,20200101,邢台市,move_out,河北省,0.17
淄博市,20200101,濮阳市,move_out,河南省,0.17
淄博市,20200101,西安市,move_out,陕西省,0.17
淄博市,20200101,成都市,move_in,四川省,0.2
淄博市,20200101,盐城市,move_in,江苏省,0.2
淄博市,20200101,西安市,move_in,陕西省,0.2
淄博市,20200101,唐山市,move_in,河北省,0.19
淄博市,20200101,哈尔滨市,move_in,黑龙江省,0.18
淄博市,20200101,苏州市,move_in,江苏省,0.17
淄博市,20200101,安阳市,move_in,河南省,0.15
淄博市,20200101,宿迁市,move_in,江苏省,0.14
淄博市,20200101,武汉市,move_in,湖北省,0.13
淄博市,20200101,宁波市,move_in,浙江省,0.13
淄博市,20200101,新乡市,move_in,河南省,0.13
淄博市,20200101,广州市,move_in,广东省,0.13
淄博市,20200101,无锡市,move_in,江苏省,0.13
淄博市,20200101,商丘市,move_out,河南省,0.16
淄博市,20200101,衡水市,move_out,河北省,0.15
淄博市,20200101,周口市,move_out,河南省,0.14
淄博市,20200101,鄂尔多斯市,move_out,内蒙古自治区,0.14
淄博市,20200101,开封市,move_out,河南省,0.14
淄博市,20200101,成都市,move_out,四川省,0.13
淄博市,20200101,沈阳市,move_out,辽宁省,0.13
淄博市,20200101,广州市,move_out,广东省,0.13
淄博市,20200101,武汉市,move_out,湖北省,0.12
淄博市,20200101,常州市,move_out,江苏省,0.12
淄博市,20200101,南通市,move_out,江苏省,0.12
淄博市,20200101,宿迁市,move_out,江苏省,0.12
淄博市,20200101,阜阳市,move_out,安徽省,0.11
淄博市,20200101,长春市,move_in,吉林省,0.12
淄博市,20200101,濮阳市,move_in,河南省,0.12
淄博市,20200101,大连市,move_in,辽宁省,0.12
淄博市,20200101,太原市,move_in,山西省,0.11
淄博市,20200101,重庆市,move_in,重庆市,0.11
淄博市,20200101,榆林市,move_in,陕西省,0.1
淄博市,20200101,商丘市,move_in,河南省,0.1
淄博市,20200101,焦作市,move_in,河南省,0.1
淄博市,20200101,常州市,move_in,江苏省,0.1
淄博市,20200101,三亚市,move_in,海南省,0.09
淄博市,20200101,深圳市,move_in,广东省,0.09
淄博市,20200101,宿州市,move_in,安徽省,0.09
淄博市,20200101,贵阳市,move_out,贵州省,0.11
淄博市,20200101,扬州市,move_out,江苏省,0.11
淄博市,20200101,昆明市,move_out,云南省,0.11
淄博市,20200101,深圳市,move_out,广东省,0.1
淄博市,20200101,长春市,move_out,吉林省,0.1
淄博市,20200101,新乡市,move_out,河南省,0.1
淄博市,20200101,黄山市,move_out,安徽省,0.1
淄博市,20200101,益阳市,move_out,湖南省,0.1
